Date,Vegetable_Name,Units,Market_Price,Retail_Price,Shoping_Mall_Price
12/2/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/3/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/4/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/5/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/6/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/7/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/8/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/9/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/10/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/11/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/12/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/13/2022,Amaranth Leaves,1kg,8,10-Sep,13-Oct
12/14/2022,Amaranth Leaves,1kg,9,11-Oct,15-Nov
12/15/2022,Amaranth Leaves,1kg,9,11-Oct,15-Nov
12/16/2022,Amaranth Leaves,1kg,9,11-Oct,15-Nov
12/17/2022,Amaranth Leaves,1kg,9,11-Oct,15-Nov
12/18/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/19/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/20/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/21/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/22/2022,Amaranth Leaves,1kg,13,15 - 17,16 - 21
12/23/2022,Amaranth Leaves,1kg,13,15 - 17,16 - 21
12/24/2022,Amaranth Leaves,1kg,12,14 - 15,14 - 20
12/25/2022,Amaranth Leaves,1kg,12,14 - 15,14 - 20
12/26/2022,Amaranth Leaves,1kg,12,14 - 15,14 - 20
12/27/2022,Amaranth Leaves,1kg,13,15 - 17,16 - 21
12/28/2022,Amaranth Leaves,1kg,13,15 - 17,16 - 21
12/29/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/30/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
12/31/2022,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/1/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/2/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
1/3/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
1/4/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
1/5/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
1/6/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
1/7/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
1/8/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/9/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/10/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/11/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/12/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/13/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/14/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
1/15/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
1/16/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
1/17/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
1/18/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/19/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/20/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/21/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/22/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/23/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/24/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
1/25/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
1/26/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
1/27/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
1/28/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/29/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/30/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
1/31/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/1/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/2/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/3/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/4/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/5/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/6/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
2/7/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
2/8/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
2/9/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/10/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/11/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/12/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/13/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/14/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/15/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/16/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/17/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/18/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/19/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/20/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/21/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/22/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/23/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/24/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
2/25/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/26/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/27/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
2/28/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/1/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/2/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/3/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/4/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/5/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/6/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/7/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/8/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/9/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/10/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/11/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/12/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/13/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/14/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
3/15/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
3/16/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
3/17/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/18/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
3/19/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/20/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/21/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/22/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/23/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/24/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
3/25/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
3/26/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
3/27/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
3/28/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
3/29/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/30/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
3/31/2023,Amaranth Leaves,1kg,15,17 - 19,18 - 25
4/1/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/2/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/3/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/4/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/5/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/6/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/7/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/8/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/9/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/10/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
4/11/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
4/12/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
4/13/2023,Amaranth Leaves,1kg,10,13-Dec,17-Dec
4/14/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/15/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/16/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/17/2023,Amaranth Leaves,1kg,13,15 - 17,16 - 21
4/18/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/19/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/20/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/21/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/22/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/23/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/24/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/25/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/26/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
4/27/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
4/28/2023,Amaranth Leaves,1kg,11,13 - 14,13 - 18
4/29/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
4/30/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
5/1/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
5/2/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
5/3/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
5/4/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
5/5/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
5/6/2023,Amaranth Leaves,1kg,12,14 - 15,14 - 20
5/7/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
5/8/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
5/9/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
5/10/2023,Amaranth Leaves,1kg,14,16 - 18,17 - 23
1/26/2022,Amla,1kg,50,58 - 64,60 - 83
1/27/2022,Amla,1kg,50,58 - 64,60 - 83
1/28/2022,Amla,1kg,50,58 - 64,60 - 83
1/29/2022,Amla,1kg,50,58 - 64,60 - 83
1/30/2022,Amla,1kg,60,69 - 76,72 - 99
1/31/2022,Amla,1kg,60,69 - 76,72 - 99
2/1/2022,Amla,1kg,60,69 - 76,72 - 99
2/2/2022,Amla,1kg,60,69 - 76,72 - 99
2/3/2022,Amla,1kg,60,69 - 76,72 - 99
2/4/2022,Amla,1kg,60,69 - 76,72 - 99
2/5/2022,Amla,1kg,60,69 - 76,72 - 99
2/6/2022,Amla,1kg,60,69 - 76,72 - 99
2/7/2022,Amla,1kg,60,69 - 76,72 - 99
2/8/2022,Amla,1kg,50,58 - 64,60 - 83
2/9/2022,Amla,1kg,50,58 - 64,60 - 83
2/10/2022,Amla,1kg,50,58 - 64,60 - 83
2/11/2022,Amla,1kg,50,58 - 64,60 - 83
2/12/2022,Amla,1kg,60,69 - 76,72 - 99
2/13/2022,Amla,1kg,60,69 - 76,72 - 99
2/14/2022,Amla,1kg,60,69 - 76,72 - 99
2/15/2022,Amla,1kg,60,69 - 76,72 - 99
2/16/2022,Amla,1kg,60,69 - 76,72 - 99
2/17/2022,Amla,1kg,50,58 - 64,60 - 83
2/18/2022,Amla,1kg,50,58 - 64,60 - 83
2/19/2022,Amla,1kg,50,58 - 64,60 - 83
2/20/2022,Amla,1kg,60,69 - 76,72 - 99
2/21/2022,Amla,1kg,60,69 - 76,72 - 99
2/22/2022,Amla,1kg,60,69 - 76,72 - 99
2/23/2022,Amla,1kg,60,69 - 76,72 - 99
2/24/2022,Amla,1kg,60,69 - 76,72 - 99
2/25/2022,Amla,1kg,60,69 - 76,72 - 99
2/26/2022,Amla,1kg,50,58 - 64,60 - 83
2/27/2022,Amla,1kg,50,58 - 64,60 - 83
2/28/2022,Amla,1kg,60,69 - 76,72 - 99
3/1/2022,Amla,1kg,60,69 - 76,72 - 99
3/2/2022,Amla,1kg,60,69 - 76,72 - 99
3/3/2022,Amla,1kg,60,69 - 76,72 - 99
3/4/2022,Amla,1kg,60,69 - 76,72 - 99
3/5/2022,Amla,1kg,60,69 - 76,72 - 99
3/6/2022,Amla,1kg,60,69 - 76,72 - 99
3/7/2022,Amla,1kg,50,58 - 64,60 - 83
3/8/2022,Amla,1kg,50,58 - 64,60 - 83
3/9/2022,Amla,1kg,60,69 - 76,72 - 99
3/10/2022,Amla,1kg,60,69 - 76,72 - 99
3/11/2022,Amla,1kg,60,69 - 76,72 - 99
3/12/2022,Amla,1kg,60,69 - 76,72 - 99
3/13/2022,Amla,1kg,60,69 - 76,72 - 99
3/14/2022,Amla,1kg,60,69 - 76,72 - 99
3/15/2022,Amla,1kg,60,69 - 76,72 - 99
3/16/2022,Amla,1kg,60,69 - 76,72 - 99
3/17/2022,Amla,1kg,60,69 - 76,72 - 99
3/18/2022,Amla,1kg,60,69 - 76,72 - 99
3/19/2022,Amla,1kg,60,69 - 76,72 - 99
3/20/2022,Amla,1kg,60,69 - 76,72 - 99
3/21/2022,Amla,1kg,60,69 - 76,72 - 99
3/22/2022,Amla,1kg,50,58 - 64,60 - 83
3/23/2022,Amla,1kg,50,58 - 64,60 - 83
3/24/2022,Amla,1kg,50,58 - 64,60 - 83
3/25/2022,Amla,1kg,60,69 - 76,72 - 99
3/26/2022,Amla,1kg,60,69 - 76,72 - 99
3/27/2022,Amla,1kg,60,69 - 76,72 - 99
3/28/2022,Amla,1kg,50,58 - 64,60 - 83
3/29/2022,Amla,1kg,50,58 - 64,60 - 83
3/30/2022,Amla,1kg,50,58 - 64,60 - 83
3/31/2022,Amla,1kg,50,58 - 64,60 - 83
4/1/2022,Amla,1kg,50,58 - 64,60 - 83
4/2/2022,Amla,1kg,50,58 - 64,60 - 83
4/3/2022,Amla,1kg,50,58 - 64,60 - 83
4/4/2022,Amla,1kg,50,58 - 64,60 - 83
4/5/2022,Amla,1kg,50,58 - 64,60 - 83
4/6/2022,Amla,1kg,50,58 - 64,60 - 83
4/7/2022,Amla,1kg,50,58 - 64,60 - 83
4/8/2022,Amla,1kg,50,58 - 64,60 - 83
4/9/2022,Amla,1kg,50,58 - 64,60 - 83
4/10/2022,Amla,1kg,60,69 - 76,72 - 99
4/11/2022,Amla,1kg,60,69 - 76,72 - 99
4/12/2022,Amla,1kg,60,69 - 76,72 - 99
4/13/2022,Amla,1kg,60,69 - 76,72 - 99
4/14/2022,Amla,1kg,60,69 - 76,72 - 99
4/15/2022,Amla,1kg,60,69 - 76,72 - 99
4/16/2022,Amla,1kg,60,69 - 76,72 - 99
4/17/2022,Amla,1kg,60,69 - 76,72 - 99
4/18/2022,Amla,1kg,60,69 - 76,72 - 99
4/19/2022,Amla,1kg,60,69 - 76,72 - 99
4/20/2022,Amla,1kg,60,69 - 76,72 - 99
4/21/2022,Amla,1kg,60,69 - 76,72 - 99
4/22/2022,Amla,1kg,60,69 - 76,72 - 99
4/23/2022,Amla,1kg,60,69 - 76,72 - 99
4/24/2022,Amla,1kg,50,58 - 64,60 - 83
4/25/2022,Amla,1kg,50,58 - 64,60 - 83
4/26/2022,Amla,1kg,50,58 - 64,60 - 83
4/27/2022,Amla,1kg,50,58 - 64,60 - 83
4/28/2022,Amla,1kg,50,58 - 64,60 - 83
4/29/2022,Amla,1kg,50,58 - 64,60 - 83
4/30/2022,Amla,1kg,50,58 - 64,60 - 83
5/1/2022,Amla,1kg,50,58 - 64,60 - 83
5/2/2022,Amla,1kg,70,81 - 89,84 - 116
5/3/2022,Amla,1kg,70,81 - 89,84 - 116
5/4/2022,Amla,1kg,70,81 - 89,84 - 116
5/5/2022,Amla,1kg,50,58 - 64,60 - 83
5/6/2022,Amla,1kg,50,58 - 64,60 - 83
5/7/2022,Amla,1kg,50,58 - 64,60 - 83
5/8/2022,Amla,1kg,70,81 - 89,84 - 116
5/9/2022,Amla,1kg,70,81 - 89,84 - 116
5/10/2022,Amla,1kg,70,81 - 89,84 - 116
5/11/2022,Amla,1kg,60,69 - 76,72 - 99
5/12/2022,Amla,1kg,60,69 - 76,72 - 99
5/13/2022,Amla,1kg,60,69 - 76,72 - 99
5/14/2022,Amla,1kg,60,69 - 76,72 - 99
5/15/2022,Amla,1kg,70,81 - 89,84 - 116
5/16/2022,Amla,1kg,70,81 - 89,84 - 116
5/17/2022,Amla,1kg,70,81 - 89,84 - 116
5/18/2022,Amla,1kg,60,69 - 76,72 - 99
5/19/2022,Amla,1kg,60,69 - 76,72 - 99
5/20/2022,Amla,1kg,60,69 - 76,72 - 99
5/21/2022,Amla,1kg,70,81 - 89,84 - 116
5/22/2022,Amla,1kg,70,81 - 89,84 - 116
5/23/2022,Amla,1kg,70,81 - 89,84 - 116
5/24/2022,Amla,1kg,70,81 - 89,84 - 116
5/25/2022,Amla,1kg,70,81 - 89,84 - 116
5/26/2022,Amla,1kg,70,81 - 89,84 - 116
5/27/2022,Amla,1kg,70,81 - 89,84 - 116
5/28/2022,Amla,1kg,50,58 - 64,60 - 83
5/29/2022,Amla,1kg,50,58 - 64,60 - 83
5/30/2022,Amla,1kg,50,58 - 64,60 - 83
5/31/2022,Amla,1kg,50,58 - 64,60 - 83
6/1/2022,Amla,1kg,50,58 - 64,60 - 83
6/2/2022,Amla,1kg,50,58 - 64,60 - 83
6/3/2022,Amla,1kg,50,58 - 64,60 - 83
6/4/2022,Amla,1kg,60,69 - 76,72 - 99
6/5/2022,Amla,1kg,60,69 - 76,72 - 99
6/6/2022,Amla,1kg,60,69 - 76,72 - 99
6/7/2022,Amla,1kg,60,69 - 76,72 - 99
6/8/2022,Amla,1kg,60,69 - 76,72 - 99
6/9/2022,Amla,1kg,60,69 - 76,72 - 99
6/10/2022,Amla,1kg,60,69 - 76,72 - 99
6/11/2022,Amla,1kg,50,58 - 64,60 - 83
6/12/2022,Amla,1kg,50,58 - 64,60 - 83
6/13/2022,Amla,1kg,50,58 - 64,60 - 83
6/14/2022,Amla,1kg,50,58 - 64,60 - 83
6/15/2022,Amla,1kg,50,58 - 64,60 - 83
6/16/2022,Amla,1kg,50,58 - 64,60 - 83
6/17/2022,Amla,1kg,50,58 - 64,60 - 83
6/18/2022,Amla,1kg,50,58 - 64,60 - 83
6/19/2022,Amla,1kg,50,58 - 64,60 - 83
6/20/2022,Amla,1kg,50,58 - 64,60 - 83
6/21/2022,Amla,1kg,50,58 - 64,60 - 83
6/22/2022,Amla,1kg,50,58 - 64,60 - 83
6/23/2022,Amla,1kg,50,58 - 64,60 - 83
6/24/2022,Amla,1kg,50,58 - 64,60 - 83
6/25/2022,Amla,1kg,50,58 - 64,60 - 83
6/26/2022,Amla,1kg,50,58 - 64,60 - 83
6/27/2022,Amla,1kg,50,58 - 64,60 - 83
6/28/2022,Amla,1kg,50,58 - 64,60 - 83
6/29/2022,Amla,1kg,50,58 - 64,60 - 83
6/30/2022,Amla,1kg,50,58 - 64,60 - 83
7/1/2022,Amla,1kg,50,58 - 64,60 - 83
7/2/2022,Amla,1kg,50,58 - 64,60 - 83
7/3/2022,Amla,1kg,50,58 - 64,60 - 83
7/4/2022,Amla,1kg,50,58 - 64,60 - 83
7/5/2022,Amla,1kg,50,58 - 64,60 - 83
7/6/2022,Amla,1kg,50,58 - 64,60 - 83
7/7/2022,Amla,1kg,50,58 - 64,60 - 83
7/8/2022,Amla,1kg,50,58 - 64,60 - 83
7/9/2022,Amla,1kg,50,58 - 64,60 - 83
7/10/2022,Amla,1kg,50,58 - 64,60 - 83
7/11/2022,Amla,1kg,50,58 - 64,60 - 83
7/12/2022,Amla,1kg,50,58 - 64,60 - 83
7/13/2022,Amla,1kg,50,58 - 64,60 - 83
7/14/2022,Amla,1kg,60,69 - 76,72 - 99
7/15/2022,Amla,1kg,60,69 - 76,72 - 99
7/16/2022,Amla,1kg,60,69 - 76,72 - 99
7/17/2022,Amla,1kg,50,58 - 64,60 - 83
7/18/2022,Amla,1kg,50,58 - 64,60 - 83
7/19/2022,Amla,1kg,50,58 - 64,60 - 83
7/20/2022,Amla,1kg,50,58 - 64,60 - 83
7/21/2022,Amla,1kg,50,58 - 64,60 - 83
7/22/2022,Amla,1kg,50,58 - 64,60 - 83
7/23/2022,Amla,1kg,50,58 - 64,60 - 83
7/24/2022,Amla,1kg,60,69 - 76,72 - 99
7/25/2022,Amla,1kg,60,69 - 76,72 - 99
7/26/2022,Amla,1kg,60,69 - 76,72 - 99
7/27/2022,Amla,1kg,60,69 - 76,72 - 99
7/28/2022,Amla,1kg,60,69 - 76,72 - 99
7/29/2022,Amla,1kg,60,69 - 76,72 - 99
7/30/2022,Amla,1kg,60,69 - 76,72 - 99
7/31/2022,Amla,1kg,60,69 - 76,72 - 99
8/1/2022,Amla,1kg,50,58 - 64,60 - 83
8/2/2022,Amla,1kg,50,58 - 64,60 - 83
8/3/2022,Amla,1kg,50,58 - 64,60 - 83
8/4/2022,Amla,1kg,50,58 - 64,60 - 83
8/5/2022,Amla,1kg,50,58 - 64,60 - 83
8/6/2022,Amla,1kg,50,58 - 64,60 - 83
8/7/2022,Amla,1kg,50,58 - 64,60 - 83
8/8/2022,Amla,1kg,60,69 - 76,72 - 99
8/9/2022,Amla,1kg,60,69 - 76,72 - 99
8/10/2022,Amla,1kg,60,69 - 76,72 - 99
8/11/2022,Amla,1kg,60,69 - 76,72 - 99
8/12/2022,Amla,1kg,60,69 - 76,72 - 99
8/13/2022,Amla,1kg,60,69 - 76,72 - 99
8/14/2022,Amla,1kg,60,69 - 76,72 - 99
8/15/2022,Amla,1kg,60,69 - 76,72 - 99
8/16/2022,Amla,1kg,60,69 - 76,72 - 99
8/17/2022,Amla,1kg,60,69 - 76,72 - 99
8/18/2022,Amla,1kg,60,69 - 76,72 - 99
8/19/2022,Amla,1kg,60,69 - 76,72 - 99
8/20/2022,Amla,1kg,60,69 - 76,72 - 99
8/21/2022,Amla,1kg,50,58 - 64,60 - 83
8/22/2022,Amla,1kg,50,58 - 64,60 - 83
8/23/2022,Amla,1kg,50,58 - 64,60 - 83
8/24/2022,Amla,1kg,50,58 - 64,60 - 83
8/25/2022,Amla,1kg,50,58 - 64,60 - 83
8/26/2022,Amla,1kg,50,58 - 64,60 - 83
8/27/2022,Amla,1kg,50,58 - 64,60 - 83
8/28/2022,Amla,1kg,50,58 - 64,60 - 83
8/29/2022,Amla,1kg,50,58 - 64,60 - 83
8/30/2022,Amla,1kg,50,58 - 64,60 - 83
8/31/2022,Amla,1kg,50,58 - 64,60 - 83
9/1/2022,Amla,1kg,50,58 - 64,60 - 83
9/2/2022,Amla,1kg,50,58 - 64,60 - 83
9/3/2022,Amla,1kg,50,58 - 64,60 - 83
9/4/2022,Amla,1kg,50,58 - 64,60 - 83
9/5/2022,Amla,1kg,50,58 - 64,60 - 83
9/6/2022,Amla,1kg,50,58 - 64,60 - 83
9/7/2022,Amla,1kg,50,58 - 64,60 - 83
9/8/2022,Amla,1kg,50,58 - 64,60 - 83
9/9/2022,Amla,1kg,50,58 - 64,60 - 83
9/10/2022,Amla,1kg,50,58 - 64,60 - 83
9/11/2022,Amla,1kg,50,58 - 64,60 - 83
9/12/2022,Amla,1kg,50,58 - 64,60 - 83
9/13/2022,Amla,1kg,50,58 - 64,60 - 83
9/14/2022,Amla,1kg,50,58 - 64,60 - 83
9/15/2022,Amla,1kg,50,58 - 64,60 - 83
9/16/2022,Amla,1kg,50,58 - 64,60 - 83
9/17/2022,Amla,1kg,50,58 - 64,60 - 83
9/18/2022,Amla,1kg,50,58 - 64,60 - 83
9/19/2022,Amla,1kg,50,58 - 64,60 - 83
9/20/2022,Amla,1kg,50,58 - 64,60 - 83
9/21/2022,Amla,1kg,50,58 - 64,60 - 83
9/22/2022,Amla,1kg,50,58 - 64,60 - 83
9/23/2022,Amla,1kg,50,58 - 64,60 - 83
9/24/2022,Amla,1kg,50,58 - 64,60 - 83
9/25/2022,Amla,1kg,60,69 - 76,72 - 99
9/26/2022,Amla,1kg,60,69 - 76,72 - 99
9/27/2022,Amla,1kg,60,69 - 76,72 - 99
9/28/2022,Amla,1kg,60,69 - 76,72 - 99
9/29/2022,Amla,1kg,60,69 - 76,72 - 99
9/30/2022,Amla,1kg,60,69 - 76,72 - 99
10/1/2022,Amla,1kg,60,69 - 76,72 - 99
10/2/2022,Amla,1kg,60,69 - 76,72 - 99
10/3/2022,Amla,1kg,50,58 - 64,60 - 83
10/4/2022,Amla,1kg,50,58 - 64,60 - 83
10/5/2022,Amla,1kg,50,58 - 64,60 - 83
10/6/2022,Amla,1kg,60,69 - 76,72 - 99
10/7/2022,Amla,1kg,60,69 - 76,72 - 99
10/8/2022,Amla,1kg,50,58 - 64,60 - 83
10/9/2022,Amla,1kg,50,58 - 64,60 - 83
10/10/2022,Amla,1kg,50,58 - 64,60 - 83
10/11/2022,Amla,1kg,50,58 - 64,60 - 83
10/12/2022,Amla,1kg,50,58 - 64,60 - 83
10/13/2022,Amla,1kg,50,58 - 64,60 - 83
10/14/2022,Amla,1kg,50,58 - 64,60 - 83
10/15/2022,Amla,1kg,60,69 - 76,72 - 99
10/16/2022,Amla,1kg,60,69 - 76,72 - 99
10/17/2022,Amla,1kg,60,69 - 76,72 - 99
10/18/2022,Amla,1kg,60,69 - 76,72 - 99
10/19/2022,Amla,1kg,60,69 - 76,72 - 99
10/20/2022,Amla,1kg,60,69 - 76,72 - 99
10/21/2022,Amla,1kg,60,69 - 76,72 - 99
10/22/2022,Amla,1kg,60,69 - 76,72 - 99
10/23/2022,Amla,1kg,60,69 - 76,72 - 99
10/24/2022,Amla,1kg,60,69 - 76,72 - 99
10/25/2022,Amla,1kg,60,69 - 76,72 - 99
10/26/2022,Amla,1kg,60,69 - 76,72 - 99
10/27/2022,Amla,1kg,60,69 - 76,72 - 99
10/28/2022,Amla,1kg,60,69 - 76,72 - 99
10/29/2022,Amla,1kg,60,69 - 76,72 - 99
10/30/2022,Amla,1kg,60,69 - 76,72 - 99
10/31/2022,Amla,1kg,60,69 - 76,72 - 99
11/1/2022,Amla,1kg,60,69 - 76,72 - 99
11/2/2022,Amla,1kg,60,69 - 76,72 - 99
11/3/2022,Amla,1kg,50,58 - 64,60 - 83
11/4/2022,Amla,1kg,50,58 - 64,60 - 83
11/5/2022,Amla,1kg,50,58 - 64,60 - 83
11/6/2022,Amla,1kg,60,69 - 76,72 - 99
11/7/2022,Amla,1kg,60,69 - 76,72 - 99
11/8/2022,Amla,1kg,60,69 - 76,72 - 99
11/9/2022,Amla,1kg,60,69 - 76,72 - 99
