Date,Vegetable_Name,Units,Market_Price,Retail_Price,Shoping_Mall_Price
4/7/2023,Banana Flower,1kg,22,25 - 28,26 - 36
4/8/2023,Banana Flower,1kg,22,25 - 28,26 - 36
4/9/2023,Banana Flower,1kg,22,25 - 28,26 - 36
4/10/2023,Banana Flower,1kg,16,18 - 20,19 - 26
4/11/2023,Banana Flower,1kg,16,18 - 20,19 - 26
4/12/2023,Banana Flower,1kg,16,18 - 20,19 - 26
4/13/2023,Banana Flower,1kg,16,18 - 20,19 - 26
4/14/2023,Banana Flower,1kg,17,20 - 22,20 - 28
4/15/2023,Banana Flower,1kg,17,20 - 22,20 - 28
4/16/2023,Banana Flower,1kg,17,20 - 22,20 - 28
4/17/2023,Banana Flower,1kg,17,20 - 22,20 - 28
4/18/2023,Banana Flower,1kg,18,21 - 23,22 - 30
4/19/2023,Banana Flower,1kg,18,21 - 23,22 - 30
4/20/2023,Banana Flower,1kg,18,21 - 23,22 - 30
4/21/2023,Banana Flower,1kg,21,24 - 27,25 - 35
4/22/2023,Banana Flower,1kg,21,24 - 27,25 - 35
4/23/2023,Banana Flower,1kg,21,24 - 27,25 - 35
4/24/2023,Banana Flower,1kg,21,24 - 27,25 - 35
4/25/2023,Banana Flower,1kg,21,24 - 27,25 - 35
4/26/2023,Banana Flower,1kg,20,23 - 25,24 - 33
4/27/2023,Banana Flower,1kg,20,23 - 25,24 - 33
4/28/2023,Banana Flower,1kg,20,23 - 25,24 - 33
4/29/2023,Banana Flower,1kg,15,17 - 19,18 - 25
4/30/2023,Banana Flower,1kg,15,17 - 19,18 - 25
5/1/2023,Banana Flower,1kg,15,17 - 19,18 - 25
5/2/2023,Banana Flower,1kg,17,20 - 22,20 - 28
5/3/2023,Banana Flower,1kg,17,20 - 22,20 - 28
5/4/2023,Banana Flower,1kg,17,20 - 22,20 - 28
5/5/2023,Banana Flower,1kg,17,20 - 22,20 - 28
5/6/2023,Banana Flower,1kg,17,20 - 22,20 - 28
5/7/2023,Banana Flower,1kg,18,21 - 23,22 - 30
5/8/2023,Banana Flower,1kg,18,21 - 23,22 - 30
5/9/2023,Banana Flower,1kg,18,21 - 23,22 - 30
5/10/2023,Banana Flower,1kg,18,21 - 23,22 - 30
1/26/2022,Capsicum,1kg,43,49 - 55,52 - 71
1/27/2022,Capsicum,1kg,43,49 - 55,52 - 71
1/28/2022,Capsicum,1kg,43,49 - 55,52 - 71
1/29/2022,Capsicum,1kg,43,49 - 55,52 - 71
1/30/2022,Capsicum,1kg,48,55 - 61,58 - 79
1/31/2022,Capsicum,1kg,48,55 - 61,58 - 79
2/1/2022,Capsicum,1kg,48,55 - 61,58 - 79
2/2/2022,Capsicum,1kg,47,54 - 60,56 - 78
2/3/2022,Capsicum,1kg,47,54 - 60,56 - 78
2/4/2022,Capsicum,1kg,47,54 - 60,56 - 78
2/5/2022,Capsicum,1kg,47,54 - 60,56 - 78
2/6/2022,Capsicum,1kg,47,54 - 60,56 - 78
2/7/2022,Capsicum,1kg,47,54 - 60,56 - 78
2/8/2022,Capsicum,1kg,45,52 - 57,54 - 74
2/9/2022,Capsicum,1kg,45,52 - 57,54 - 74
2/10/2022,Capsicum,1kg,45,52 - 57,54 - 74
2/11/2022,Capsicum,1kg,45,52 - 57,54 - 74
2/12/2022,Capsicum,1kg,48,55 - 61,58 - 79
2/13/2022,Capsicum,1kg,48,55 - 61,58 - 79
2/14/2022,Capsicum,1kg,39,45 - 50,47 - 64
2/15/2022,Capsicum,1kg,39,45 - 50,47 - 64
2/16/2022,Capsicum,1kg,39,45 - 50,47 - 64
2/17/2022,Capsicum,1kg,39,45 - 50,47 - 64
2/18/2022,Capsicum,1kg,39,45 - 50,47 - 64
2/19/2022,Capsicum,1kg,39,45 - 50,47 - 64
2/20/2022,Capsicum,1kg,42,48 - 53,50 - 69
2/21/2022,Capsicum,1kg,42,48 - 53,50 - 69
2/22/2022,Capsicum,1kg,42,48 - 53,50 - 69
2/23/2022,Capsicum,1kg,42,48 - 53,50 - 69
2/24/2022,Capsicum,1kg,42,48 - 53,50 - 69
2/25/2022,Capsicum,1kg,42,48 - 53,50 - 69
2/26/2022,Capsicum,1kg,43,49 - 55,52 - 71
2/27/2022,Capsicum,1kg,43,49 - 55,52 - 71
2/28/2022,Capsicum,1kg,43,49 - 55,52 - 71
3/1/2022,Capsicum,1kg,43,49 - 55,52 - 71
3/2/2022,Capsicum,1kg,43,49 - 55,52 - 71
3/3/2022,Capsicum,1kg,43,49 - 55,52 - 71
3/4/2022,Capsicum,1kg,30,35 - 38,36 - 50
3/5/2022,Capsicum,1kg,30,35 - 38,36 - 50
3/6/2022,Capsicum,1kg,30,35 - 38,36 - 50
3/7/2022,Capsicum,1kg,35,40 - 44,42 - 58
3/8/2022,Capsicum,1kg,35,40 - 44,42 - 58
3/9/2022,Capsicum,1kg,32,37 - 41,38 - 53
3/10/2022,Capsicum,1kg,32,37 - 41,38 - 53
3/11/2022,Capsicum,1kg,32,37 - 41,38 - 53
3/12/2022,Capsicum,1kg,32,37 - 41,38 - 53
3/13/2022,Capsicum,1kg,32,37 - 41,38 - 53
3/14/2022,Capsicum,1kg,34,39 - 43,41 - 56
3/15/2022,Capsicum,1kg,34,39 - 43,41 - 56
3/16/2022,Capsicum,1kg,34,39 - 43,41 - 56
3/17/2022,Capsicum,1kg,31,36 - 39,37 - 51
3/18/2022,Capsicum,1kg,31,36 - 39,37 - 51
3/19/2022,Capsicum,1kg,31,36 - 39,37 - 51
3/20/2022,Capsicum,1kg,32,37 - 41,38 - 53
3/21/2022,Capsicum,1kg,32,37 - 41,38 - 53
3/22/2022,Capsicum,1kg,36,41 - 46,43 - 59
3/23/2022,Capsicum,1kg,36,41 - 46,43 - 59
3/24/2022,Capsicum,1kg,36,41 - 46,43 - 59
3/25/2022,Capsicum,1kg,33,38 - 42,40 - 54
3/26/2022,Capsicum,1kg,33,38 - 42,40 - 54
3/27/2022,Capsicum,1kg,33,38 - 42,40 - 54
3/28/2022,Capsicum,1kg,33,38 - 42,40 - 54
3/29/2022,Capsicum,1kg,33,38 - 42,40 - 54
3/30/2022,Capsicum,1kg,33,38 - 42,40 - 54
3/31/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/1/2022,Capsicum,1kg,36,41 - 46,43 - 59
4/2/2022,Capsicum,1kg,36,41 - 46,43 - 59
4/3/2022,Capsicum,1kg,36,41 - 46,43 - 59
4/4/2022,Capsicum,1kg,30,35 - 38,36 - 50
4/5/2022,Capsicum,1kg,30,35 - 38,36 - 50
4/6/2022,Capsicum,1kg,30,35 - 38,36 - 50
4/7/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/8/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/9/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/10/2022,Capsicum,1kg,36,41 - 46,43 - 59
4/11/2022,Capsicum,1kg,36,41 - 46,43 - 59
4/12/2022,Capsicum,1kg,36,41 - 46,43 - 59
4/13/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/14/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/15/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/16/2022,Capsicum,1kg,33,38 - 42,40 - 54
4/17/2022,Capsicum,1kg,35,40 - 44,42 - 58
4/18/2022,Capsicum,1kg,35,40 - 44,42 - 58
4/19/2022,Capsicum,1kg,35,40 - 44,42 - 58
4/20/2022,Capsicum,1kg,35,40 - 44,42 - 58
4/21/2022,Capsicum,1kg,35,40 - 44,42 - 58
4/22/2022,Capsicum,1kg,35,40 - 44,42 - 58
4/23/2022,Capsicum,1kg,35,40 - 44,42 - 58
4/24/2022,Capsicum,1kg,34,39 - 43,41 - 56
4/25/2022,Capsicum,1kg,34,39 - 43,41 - 56
4/26/2022,Capsicum,1kg,34,39 - 43,41 - 56
4/27/2022,Capsicum,1kg,32,37 - 41,38 - 53
4/28/2022,Capsicum,1kg,32,37 - 41,38 - 53
4/29/2022,Capsicum,1kg,32,37 - 41,38 - 53
4/30/2022,Capsicum,1kg,33,38 - 42,40 - 54
5/1/2022,Capsicum,1kg,33,38 - 42,40 - 54
5/2/2022,Capsicum,1kg,31,36 - 39,37 - 51
5/3/2022,Capsicum,1kg,31,36 - 39,37 - 51
5/4/2022,Capsicum,1kg,31,36 - 39,37 - 51
5/5/2022,Capsicum,1kg,31,36 - 39,37 - 51
5/6/2022,Capsicum,1kg,31,36 - 39,37 - 51
5/7/2022,Capsicum,1kg,31,36 - 39,37 - 51
5/8/2022,Capsicum,1kg,30,35 - 38,36 - 50
5/9/2022,Capsicum,1kg,30,35 - 38,36 - 50
5/10/2022,Capsicum,1kg,30,35 - 38,36 - 50
5/11/2022,Capsicum,1kg,33,38 - 42,40 - 54
5/12/2022,Capsicum,1kg,33,38 - 42,40 - 54
5/13/2022,Capsicum,1kg,33,38 - 42,40 - 54
5/14/2022,Capsicum,1kg,33,38 - 42,40 - 54
5/15/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/16/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/17/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/18/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/19/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/20/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/21/2022,Capsicum,1kg,34,39 - 43,41 - 56
5/22/2022,Capsicum,1kg,34,39 - 43,41 - 56
5/23/2022,Capsicum,1kg,34,39 - 43,41 - 56
5/24/2022,Capsicum,1kg,34,39 - 43,41 - 56
5/25/2022,Capsicum,1kg,36,41 - 46,43 - 59
5/26/2022,Capsicum,1kg,36,41 - 46,43 - 59
5/27/2022,Capsicum,1kg,36,41 - 46,43 - 59
5/28/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/29/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/30/2022,Capsicum,1kg,32,37 - 41,38 - 53
5/31/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/1/2022,Capsicum,1kg,30,35 - 38,36 - 50
6/2/2022,Capsicum,1kg,30,35 - 38,36 - 50
6/3/2022,Capsicum,1kg,30,35 - 38,36 - 50
6/4/2022,Capsicum,1kg,31,36 - 39,37 - 51
6/5/2022,Capsicum,1kg,31,36 - 39,37 - 51
6/6/2022,Capsicum,1kg,31,36 - 39,37 - 51
6/7/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/8/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/9/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/10/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/11/2022,Capsicum,1kg,36,41 - 46,43 - 59
6/12/2022,Capsicum,1kg,36,41 - 46,43 - 59
6/13/2022,Capsicum,1kg,36,41 - 46,43 - 59
6/14/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/15/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/16/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/17/2022,Capsicum,1kg,32,37 - 41,38 - 53
6/18/2022,Capsicum,1kg,36,41 - 46,43 - 59
6/19/2022,Capsicum,1kg,36,41 - 46,43 - 59
6/20/2022,Capsicum,1kg,34,39 - 43,41 - 56
6/21/2022,Capsicum,1kg,34,39 - 43,41 - 56
6/22/2022,Capsicum,1kg,34,39 - 43,41 - 56
6/23/2022,Capsicum,1kg,34,39 - 43,41 - 56
6/24/2022,Capsicum,1kg,34,39 - 43,41 - 56
6/25/2022,Capsicum,1kg,34,39 - 43,41 - 56
6/26/2022,Capsicum,1kg,34,39 - 43,41 - 56
6/27/2022,Capsicum,1kg,30,35 - 38,36 - 50
6/28/2022,Capsicum,1kg,30,35 - 38,36 - 50
6/29/2022,Capsicum,1kg,30,35 - 38,36 - 50
6/30/2022,Capsicum,1kg,30,35 - 38,36 - 50
7/1/2022,Capsicum,1kg,36,41 - 46,43 - 59
7/2/2022,Capsicum,1kg,36,41 - 46,43 - 59
7/3/2022,Capsicum,1kg,36,41 - 46,43 - 59
7/4/2022,Capsicum,1kg,35,40 - 44,42 - 58
7/5/2022,Capsicum,1kg,35,40 - 44,42 - 58
7/6/2022,Capsicum,1kg,35,40 - 44,42 - 58
7/7/2022,Capsicum,1kg,35,40 - 44,42 - 58
7/8/2022,Capsicum,1kg,35,40 - 44,42 - 58
7/9/2022,Capsicum,1kg,36,41 - 46,43 - 59
7/10/2022,Capsicum,1kg,36,41 - 46,43 - 59
7/11/2022,Capsicum,1kg,36,41 - 46,43 - 59
7/12/2022,Capsicum,1kg,33,38 - 42,40 - 54
7/13/2022,Capsicum,1kg,33,38 - 42,40 - 54
7/14/2022,Capsicum,1kg,30,35 - 38,36 - 50
7/15/2022,Capsicum,1kg,30,35 - 38,36 - 50
7/16/2022,Capsicum,1kg,30,35 - 38,36 - 50
7/17/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/18/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/19/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/20/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/21/2022,Capsicum,1kg,31,36 - 39,37 - 51
7/22/2022,Capsicum,1kg,31,36 - 39,37 - 51
7/23/2022,Capsicum,1kg,31,36 - 39,37 - 51
7/24/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/25/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/26/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/27/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/28/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/29/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/30/2022,Capsicum,1kg,32,37 - 41,38 - 53
7/31/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/1/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/2/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/3/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/4/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/5/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/6/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/7/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/8/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/9/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/10/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/11/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/12/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/13/2022,Capsicum,1kg,30,35 - 38,36 - 50
8/14/2022,Capsicum,1kg,30,35 - 38,36 - 50
8/15/2022,Capsicum,1kg,30,35 - 38,36 - 50
8/16/2022,Capsicum,1kg,30,35 - 38,36 - 50
8/17/2022,Capsicum,1kg,30,35 - 38,36 - 50
8/18/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/19/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/20/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/21/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/22/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/23/2022,Capsicum,1kg,32,37 - 41,38 - 53
8/24/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/25/2022,Capsicum,1kg,33,38 - 42,40 - 54
8/26/2022,Capsicum,1kg,35,40 - 44,42 - 58
8/27/2022,Capsicum,1kg,35,40 - 44,42 - 58
8/28/2022,Capsicum,1kg,35,40 - 44,42 - 58
8/29/2022,Capsicum,1kg,35,40 - 44,42 - 58
8/30/2022,Capsicum,1kg,34,39 - 43,41 - 56
8/31/2022,Capsicum,1kg,34,39 - 43,41 - 56
9/1/2022,Capsicum,1kg,31,36 - 39,37 - 51
9/2/2022,Capsicum,1kg,31,36 - 39,37 - 51
9/3/2022,Capsicum,1kg,31,36 - 39,37 - 51
9/4/2022,Capsicum,1kg,31,36 - 39,37 - 51
9/5/2022,Capsicum,1kg,34,39 - 43,41 - 56
9/6/2022,Capsicum,1kg,30,35 - 38,36 - 50
9/7/2022,Capsicum,1kg,30,35 - 38,36 - 50
9/8/2022,Capsicum,1kg,30,35 - 38,36 - 50
9/9/2022,Capsicum,1kg,30,35 - 38,36 - 50
9/10/2022,Capsicum,1kg,39,45 - 50,47 - 64
9/11/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/12/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/13/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/14/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/15/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/16/2022,Capsicum,1kg,38,44 - 48,46 - 63
9/17/2022,Capsicum,1kg,38,44 - 48,46 - 63
9/18/2022,Capsicum,1kg,38,44 - 48,46 - 63
9/19/2022,Capsicum,1kg,43,49 - 55,52 - 71
9/20/2022,Capsicum,1kg,43,49 - 55,52 - 71
9/21/2022,Capsicum,1kg,43,49 - 55,52 - 71
9/22/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/23/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/24/2022,Capsicum,1kg,40,46 - 51,48 - 66
9/25/2022,Capsicum,1kg,43,49 - 55,52 - 71
9/26/2022,Capsicum,1kg,43,49 - 55,52 - 71
9/27/2022,Capsicum,1kg,43,49 - 55,52 - 71
9/28/2022,Capsicum,1kg,39,45 - 50,47 - 64
9/29/2022,Capsicum,1kg,39,45 - 50,47 - 64
9/30/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/1/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/2/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/3/2022,Capsicum,1kg,44,51 - 56,53 - 73
10/4/2022,Capsicum,1kg,44,51 - 56,53 - 73
10/5/2022,Capsicum,1kg,44,51 - 56,53 - 73
10/6/2022,Capsicum,1kg,38,44 - 48,46 - 63
10/7/2022,Capsicum,1kg,38,44 - 48,46 - 63
10/8/2022,Capsicum,1kg,41,47 - 52,49 - 68
10/9/2022,Capsicum,1kg,41,47 - 52,49 - 68
10/10/2022,Capsicum,1kg,41,47 - 52,49 - 68
10/11/2022,Capsicum,1kg,41,47 - 52,49 - 68
10/12/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/13/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/14/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/15/2022,Capsicum,1kg,38,44 - 48,46 - 63
10/16/2022,Capsicum,1kg,38,44 - 48,46 - 63
10/17/2022,Capsicum,1kg,38,44 - 48,46 - 63
10/18/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/19/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/20/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/21/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/22/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/23/2022,Capsicum,1kg,43,49 - 55,52 - 71
10/24/2022,Capsicum,1kg,39,45 - 50,47 - 64
10/25/2022,Capsicum,1kg,39,45 - 50,47 - 64
10/26/2022,Capsicum,1kg,39,45 - 50,47 - 64
10/27/2022,Capsicum,1kg,42,48 - 53,50 - 69
10/28/2022,Capsicum,1kg,42,48 - 53,50 - 69
10/29/2022,Capsicum,1kg,44,51 - 56,53 - 73
10/30/2022,Capsicum,1kg,44,51 - 56,53 - 73
10/31/2022,Capsicum,1kg,44,51 - 56,53 - 73
11/1/2022,Capsicum,1kg,44,51 - 56,53 - 73
11/2/2022,Capsicum,1kg,44,51 - 56,53 - 73
11/3/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/4/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/5/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/6/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/7/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/8/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/9/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/10/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/11/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/12/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/13/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/14/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/15/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/16/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/17/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/18/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/19/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/20/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/21/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/22/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/23/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/24/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/25/2022,Capsicum,1kg,42,48 - 53,50 - 69
11/26/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/27/2022,Capsicum,1kg,41,47 - 52,49 - 68
11/28/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/29/2022,Capsicum,1kg,40,46 - 51,48 - 66
11/30/2022,Capsicum,1kg,40,46 - 51,48 - 66
12/1/2022,Capsicum,1kg,40,46 - 51,48 - 66
12/2/2022,Capsicum,1kg,40,46 - 51,48 - 66
12/3/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/4/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/5/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/6/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/7/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/8/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/9/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/10/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/11/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/12/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/13/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/14/2022,Capsicum,1kg,44,51 - 56,53 - 73
12/15/2022,Capsicum,1kg,44,51 - 56,53 - 73
12/16/2022,Capsicum,1kg,44,51 - 56,53 - 73
12/17/2022,Capsicum,1kg,44,51 - 56,53 - 73
12/18/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/19/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/20/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/21/2022,Capsicum,1kg,38,44 - 48,46 - 63
12/22/2022,Capsicum,1kg,41,47 - 52,49 - 68
12/23/2022,Capsicum,1kg,41,47 - 52,49 - 68
12/24/2022,Capsicum,1kg,47,54 - 60,56 - 78
12/25/2022,Capsicum,1kg,47,54 - 60,56 - 78
12/26/2022,Capsicum,1kg,47,54 - 60,56 - 78
12/27/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/28/2022,Capsicum,1kg,43,49 - 55,52 - 71
12/29/2022,Capsicum,1kg,46,53 - 58,55 - 76
12/30/2022,Capsicum,1kg,46,53 - 58,55 - 76
12/31/2022,Capsicum,1kg,46,53 - 58,55 - 76
1/1/2023,Capsicum,1kg,46,53 - 58,55 - 76
1/2/2023,Capsicum,1kg,48,55 - 61,58 - 79
1/3/2023,Capsicum,1kg,48,55 - 61,58 - 79
1/4/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/5/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/6/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/7/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/8/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/9/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/10/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/11/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/12/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/13/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/14/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/15/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/16/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/17/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/18/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/19/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/20/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/21/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/22/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/23/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/24/2023,Capsicum,1kg,40,46 - 51,48 - 66
1/25/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/26/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/27/2023,Capsicum,1kg,50,58 - 64,60 - 83
1/28/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/29/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/30/2023,Capsicum,1kg,44,51 - 56,53 - 73
1/31/2023,Capsicum,1kg,45,52 - 57,54 - 74
2/1/2023,Capsicum,1kg,45,52 - 57,54 - 74
2/2/2023,Capsicum,1kg,45,52 - 57,54 - 74
2/3/2023,Capsicum,1kg,42,48 - 53,50 - 69
2/4/2023,Capsicum,1kg,42,48 - 53,50 - 69
2/5/2023,Capsicum,1kg,42,48 - 53,50 - 69
2/6/2023,Capsicum,1kg,40,46 - 51,48 - 66
2/7/2023,Capsicum,1kg,40,46 - 51,48 - 66
2/8/2023,Capsicum,1kg,40,46 - 51,48 - 66
2/9/2023,Capsicum,1kg,42,48 - 53,50 - 69
2/10/2023,Capsicum,1kg,42,48 - 53,50 - 69
2/11/2023,Capsicum,1kg,42,48 - 53,50 - 69
2/12/2023,Capsicum,1kg,44,51 - 56,53 - 73
2/13/2023,Capsicum,1kg,44,51 - 56,53 - 73
2/14/2023,Capsicum,1kg,44,51 - 56,53 - 73
2/15/2023,Capsicum,1kg,44,51 - 56,53 - 73
2/16/2023,Capsicum,1kg,49,56 - 62,59 - 81
2/17/2023,Capsicum,1kg,49,56 - 62,59 - 81
2/18/2023,Capsicum,1kg,49,56 - 62,59 - 81
2/19/2023,Capsicum,1kg,46,53 - 58,55 - 76
2/20/2023,Capsicum,1kg,46,53 - 58,55 - 76
2/21/2023,Capsicum,1kg,46,53 - 58,55 - 76
2/22/2023,Capsicum,1kg,46,53 - 58,55 - 76
2/23/2023,Capsicum,1kg,49,56 - 62,59 - 81
2/24/2023,Capsicum,1kg,49,56 - 62,59 - 81
2/25/2023,Capsicum,1kg,46,53 - 58,55 - 76
2/26/2023,Capsicum,1kg,46,53 - 58,55 - 76
2/27/2023,Capsicum,1kg,46,53 - 58,55 - 76
2/28/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/1/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/2/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/3/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/4/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/5/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/6/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/7/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/8/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/9/2023,Capsicum,1kg,47,54 - 60,56 - 78
3/10/2023,Capsicum,1kg,45,52 - 57,54 - 74
3/11/2023,Capsicum,1kg,45,52 - 57,54 - 74
3/12/2023,Capsicum,1kg,45,52 - 57,54 - 74
3/13/2023,Capsicum,1kg,45,52 - 57,54 - 74
3/14/2023,Capsicum,1kg,41,47 - 52,49 - 68
3/15/2023,Capsicum,1kg,41,47 - 52,49 - 68
3/16/2023,Capsicum,1kg,41,47 - 52,49 - 68
